ID;RFERR;ARCH1;ARCH2;QSURF;QPERC;ESOIL;QINTF;Q_TDH;SNOWM
1929;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1930;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1931;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1932;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1933;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1934;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1935;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1936;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1937;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1938;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1939;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1940;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1941;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1942;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1943;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1944;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_lower;sequential;intflwnone;rout_gamma;no_snowmod
1945;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1946;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1947;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1948;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1949;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1950;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1951;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1952;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1953;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1954;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1955;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1956;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1957;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1958;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1959;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1960;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1961;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1962;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1963;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1964;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1965;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1966;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1967;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1968;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1969;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1970;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1971;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1972;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1973;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1974;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1975;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1976;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1977;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1978;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1979;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1980;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1981;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1982;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1983;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1984;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1985;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1986;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1987;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1988;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1989;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1990;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1991;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1992;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1993;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1994;multiplc_e;tension1_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1995;additive_e;tension2_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1996;multiplc_e;tension2_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1997;additive_e;onestate_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1998;multiplc_e;onestate_1;tens2pll_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
1999;additive_e;tension1_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2000;multiplc_e;tension1_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2001;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2002;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2003;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2004;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2005;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2006;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2007;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2008;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2009;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2010;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2011;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2012;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2013;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2014;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2015;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2016;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_f2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2017;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2018;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2019;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2020;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2021;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2022;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2023;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2024;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2025;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2026;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2027;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2028;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2029;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2030;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2031;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2032;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2033;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2034;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2035;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2036;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2037;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2038;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2039;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2040;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2041;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2042;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2043;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2044;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2045;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2046;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2047;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2048;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2049;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2050;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2051;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2052;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2053;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2054;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2055;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2056;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2057;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2058;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2059;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2060;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2061;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2062;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2063;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2064;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2065;additive_e;tension1_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2066;multiplc_e;tension1_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2067;additive_e;tension2_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2068;multiplc_e;tension2_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2069;additive_e;onestate_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2070;multiplc_e;onestate_1;tens2pll_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2071;additive_e;tension1_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2072;multiplc_e;tension1_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2073;additive_e;tension2_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2074;multiplc_e;tension2_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2075;additive_e;onestate_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2076;multiplc_e;onestate_1;unlimfrc_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2077;additive_e;tension1_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2078;multiplc_e;tension1_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2079;additive_e;tension2_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2080;multiplc_e;tension2_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2081;additive_e;onestate_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2082;multiplc_e;onestate_1;unlimpow_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2083;additive_e;tension1_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2084;multiplc_e;tension1_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2085;additive_e;tension2_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2086;multiplc_e;tension2_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2087;additive_e;onestate_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2088;multiplc_e;onestate_1;fixedsiz_2;tmdl_param;perc_w2sat;rootweight;intflwnone;rout_gamma;no_snowmod
2089;additive_e;tension1_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2090;multiplc_e;tension1_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2091;additive_e;tension2_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2092;multiplc_e;tension2_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2093;additive_e;onestate_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2094;multiplc_e;onestate_1;tens2pll_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2095;additive_e;tension1_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2096;multiplc_e;tension1_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2097;additive_e;tension2_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2098;multiplc_e;tension2_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2099;additive_e;onestate_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2100;multiplc_e;onestate_1;unlimfrc_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2101;additive_e;tension1_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2102;multiplc_e;tension1_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2103;additive_e;tension2_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2104;multiplc_e;tension2_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2105;additive_e;onestate_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2106;multiplc_e;onestate_1;unlimpow_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2107;additive_e;tension1_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2108;multiplc_e;tension1_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2109;additive_e;tension2_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2110;multiplc_e;tension2_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2111;additive_e;onestate_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2112;multiplc_e;onestate_1;fixedsiz_2;arno_x_vic;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2113;additive_e;tension1_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2114;multiplc_e;tension1_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2115;additive_e;tension2_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2116;multiplc_e;tension2_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2117;additive_e;onestate_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2118;multiplc_e;onestate_1;tens2pll_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2119;additive_e;tension1_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2120;multiplc_e;tension1_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2121;additive_e;tension2_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2122;multiplc_e;tension2_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2123;additive_e;onestate_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2124;multiplc_e;onestate_1;unlimfrc_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2125;additive_e;tension1_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2126;multiplc_e;tension1_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2127;additive_e;tension2_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2128;multiplc_e;tension2_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2129;additive_e;onestate_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2130;multiplc_e;onestate_1;unlimpow_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2131;additive_e;tension1_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2132;multiplc_e;tension1_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2133;additive_e;tension2_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2134;multiplc_e;tension2_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2135;additive_e;onestate_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
2136;multiplc_e;onestate_1;fixedsiz_2;prms_varnt;perc_lower;rootweight;intflwnone;rout_gamma;no_snowmod
